,Unnamed: 0,Make,Model,Origin,DriveTrain,MSRP,Invoice,EngineSize,Cylinders,Horsepower,MPG_City,MPG_Highway,Weight,Wheelbase,Length,Sum
453,293,Mitsubishi,Outlander,Asia,Front,18892.0,17569.0,2.4,4.0,160.0,21.0,27.0,3240.0,103.0,179.0,2249.0
454,294,Mitsubishi,Outlander,Asia,Front,18892.0,17569.0,2.4,4.0,160.0,21.0,27.0,3240.0,103.0,179.0,34214.0
455,295,Mitsubishi,Lancer,Asia,Front,14622.0,13751.0,2.0,4.0,120.0,25.0,31.0,2656.0,102.0,181.0,55609.27386934673
456,296,Mitsubishi,Lancer,Asia,Front,16722.0,15718.0,2.0,4.0,120.0,25.0,31.0,2795.0,102.0,181.0,55609.27386934673
457,297,Mitsubishi,Lancer,Asia,Front,17232.0,16196.0,2.0,4.0,120.0,25.0,31.0,2744.0,102.0,181.0,55609.27386934673
458,298,Mitsubishi,Lancer,Asia,Front,29562.0,27466.0,2.0,4.0,271.0,18.0,26.0,3263.0,103.0,179.0,55609.27386934673
459,299,Mitsubishi,Lancer,Asia,Front,17495.0,16295.0,2.4,4.0,160.0,25.0,31.0,3020.0,102.0,181.0,55609.27386934673
460,300,Mitsubishi,Galant,Asia,Front,19312.0,17957.0,2.4,4.0,160.0,23.0,30.0,3351.0,108.0,191.0,55609.27386934673
461,301,Mitsubishi,Galant,Asia,Front,25700.0,23883.0,3.8,6.0,230.0,18.0,26.0,3649.0,108.0,191.0,55609.27386934673
462,302,Mitsubishi,Diamante,Asia,Front,29282.0,27250.0,3.5,6.0,205.0,18.0,25.0,3549.0,107.0,194.0,55609.27386934673
463,303,Mitsubishi,Eclipse,Asia,Front,25092.0,23456.0,3.0,6.0,210.0,21.0,28.0,3241.0,101.0,177.0,8946.0
464,304,Mitsubishi,Eclipse,Asia,Front,26992.0,25218.0,3.0,6.0,210.0,21.0,28.0,3296.0,101.0,177.0,8946.0
465,608,Mitsubishi,Mirage,,,32462.695454545454,29732.477272727272,,,,,,,,,22743.0
466,305,Nissan,Pathfinder,Asia,Front,33840.0,30815.0,5.6,8.0,305.0,13.0,19.0,5013.0,123.0,207.0,41324.0
467,306,Nissan,Pathfinder,Asia,Front,27339.0,25972.0,3.5,6.0,240.0,16.0,21.0,3871.0,106.0,183.0,41324.0
468,307,Nissan,Xterra,Asia,Front,20939.0,19512.0,3.3,6.0,180.0,17.0,20.0,3760.0,104.0,178.0,55609.27386934673
469,308,Nissan,Sentra,Asia,Front,12740.0,12205.0,1.8,4.0,126.0,28.0,35.0,2513.0,100.0,178.0,127862.0
470,309,Nissan,Sentra,Asia,Front,14740.0,13747.0,1.8,4.0,126.0,28.0,35.0,2581.0,100.0,178.0,127862.0
471,310,Nissan,Sentra,Asia,Front,17640.0,16444.0,2.5,4.0,165.0,23.0,28.0,2761.0,100.0,178.0,127862.0
472,311,Nissan,Altima,Asia,Front,19240.0,18030.0,2.5,4.0,175.0,21.0,26.0,3039.0,110.0,192.0,103776.0
473,312,Nissan,Altima,Asia,Front,23290.0,21580.0,3.5,6.0,245.0,21.0,26.0,3197.0,110.0,192.0,103776.0
474,313,Nissan,Maxima,Asia,Front,27490.0,25182.0,3.5,6.0,265.0,20.0,28.0,3473.0,111.0,194.0,16386.0
475,314,Nissan,Maxima,Asia,Front,29440.0,26966.0,3.5,6.0,265.0,20.0,28.0,3476.0,111.0,194.0,16386.0
476,315,Nissan,Quest,Asia,Front,24780.0,22958.0,3.5,6.0,240.0,19.0,26.0,4012.0,124.0,204.0,55609.27386934673
477,316,Nissan,Quest,Asia,Front,32780.0,30019.0,3.5,6.0,240.0,18.0,25.0,4175.0,124.0,204.0,55609.27386934673
478,317,Nissan,350Z,Asia,Rear,26910.0,25203.0,3.5,6.0,287.0,20.0,26.0,3188.0,104.0,169.0,55609.27386934673
479,318,Nissan,350Z,Asia,Rear,34390.0,31845.0,3.5,6.0,287.0,20.0,26.0,3428.0,104.0,169.0,55609.27386934673
480,319,Nissan,Frontier,Asia,All,19479.0,18253.0,3.3,6.0,180.0,17.0,20.0,3932.0,116.0,191.0,60697.0
481,320,Nissan,Titan,Asia,All,26650.0,24926.0,5.6,8.0,305.0,14.0,18.0,5287.0,140.0,224.0,27406.0
482,321,Nissan,Murano,Asia,Rear,28739.0,27300.0,3.5,6.0,245.0,20.0,25.0,3801.0,111.0,188.0,46115.0
483,609,Nissan,370Z,,,32462.695454545454,29732.477272727272,,,,,,,,,37.0
484,610,Nissan,Armada,,,32462.695454545454,29732.477272727272,,,,,,,,,22815.0
485,611,Nissan,GT-R,,,32462.695454545454,29732.477272727272,,,,,,,,,228.0
486,612,Nissan,Kicks,,,32462.695454545454,29732.477272727272,,,,,,,,,82960.0
487,613,Nissan,Leaf,,,32462.695454545454,29732.477272727272,,,,,,,,,14237.0
488,614,Nissan,NV,,,32462.695454545454,29732.477272727272,,,,,,,,,11374.0
489,615,Nissan,NV200,,,32462.695454545454,29732.477272727272,,,,,,,,,17359.0
490,616,Nissan,Rogue,,,32462.695454545454,29732.477272727272,,,,,,,,,285601.0
491,617,Nissan,Versa,,,32462.695454545454,29732.477272727272,,,,,,,,,60913.0
492,322,Oldsmobile,Alero,USA,Front,18825.0,17642.0,2.2,4.0,140.0,24.0,32.0,2946.0,107.0,187.0,55609.27386934673
493,323,Oldsmobile,Alero,USA,Front,23675.0,21485.0,3.4,6.0,170.0,20.0,29.0,3085.0,107.0,187.0,55609.27386934673
494,324,Oldsmobile,Silhouette,USA,Front,28790.0,26120.0,3.4,6.0,185.0,19.0,26.0,3948.0,120.0,201.0,55609.27386934673
495,325,Pontiac,Aztekt,USA,Front,21595.0,19810.0,3.4,6.0,185.0,19.0,26.0,3779.0,108.0,182.0,55609.27386934673
496,326,Pontiac,Sunfire,USA,Front,15495.0,14375.0,2.2,4.0,140.0,24.0,33.0,2771.0,104.0,182.0,55609.27386934673
497,327,Pontiac,Sunfire,USA,Front,17735.0,16369.0,2.2,4.0,140.0,24.0,33.0,2771.0,104.0,182.0,55609.27386934673
498,328,Pontiac,Grand,USA,Front,22450.0,20595.0,3.4,6.0,175.0,20.0,29.0,3118.0,107.0,186.0,55609.27386934673
499,329,Pontiac,Grand,USA,Front,22395.0,20545.0,3.8,6.0,200.0,20.0,30.0,3477.0,111.0,198.0,55609.27386934673
500,330,Pontiac,Grand,USA,Front,24295.0,22284.0,3.8,6.0,200.0,20.0,30.0,3484.0,111.0,198.0,55609.27386934673
501,331,Pontiac,Bonneville,USA,Front,35995.0,32997.0,4.6,8.0,275.0,17.0,20.0,3790.0,112.0,203.0,55609.27386934673
502,332,Pontiac,Montana,USA,Front,23845.0,21644.0,3.4,6.0,185.0,19.0,26.0,3803.0,112.0,187.0,55609.27386934673
503,333,Pontiac,Montana,USA,All,31370.0,28454.0,3.4,6.0,185.0,18.0,24.0,4431.0,121.0,201.0,55609.27386934673
504,334,Pontiac,GTO,USA,Rear,33500.0,30710.0,5.7,8.0,340.0,16.0,20.0,3725.0,110.0,190.0,55609.27386934673
505,335,Pontiac,Vibe,USA,Rear,17045.0,15973.0,1.8,4.0,130.0,29.0,36.0,2701.0,102.0,172.0,55609.27386934673
506,336,Porsche,Cayenne,Europe,All,56665.0,49865.0,4.5,8.0,340.0,14.0,18.0,4950.0,112.0,188.0,21048.0
507,337,Porsche,911,Europe,Rear,79165.0,69229.0,3.6,6.0,315.0,18.0,26.0,3135.0,93.0,175.0,9167.0
508,338,Porsche,911,Europe,All,84165.0,72206.0,3.6,6.0,315.0,17.0,24.0,3240.0,93.0,175.0,9167.0
509,339,Porsche,911,Europe,Rear,76765.0,67128.0,3.6,6.0,315.0,18.0,26.0,3119.0,93.0,175.0,9167.0
510,340,Porsche,911,Europe,Rear,192465.0,173560.0,3.6,6.0,477.0,17.0,24.0,3131.0,93.0,175.0,9167.0
511,341,Porsche,Boxster,Europe,Rear,43365.0,37886.0,2.7,6.0,228.0,20.0,29.0,2811.0,95.0,170.0,55609.27386934673
512,342,Porsche,Boxster,Europe,Rear,52365.0,45766.0,3.2,6.0,258.0,18.0,26.0,2911.0,95.0,170.0,55609.27386934673
513,618,Porsche,718,,,32462.695454545454,29732.477272727272,,,,,,,,,4656.0
514,619,Porsche,Macan,,,32462.695454545454,29732.477272727272,,,,,,,,,22002.0
515,620,Porsche,Panamera,,,32462.695454545454,29732.477272727272,,,,,,,,,3555.0
516,621,Porsche,Taycan,,,32462.695454545454,29732.477272727272,,,,,,,,,8747.0
517,622,Ram,Pickup,,,32462.695454545454,29732.477272727272,,,,,,,,,569389.0
518,623,Ram,ProMaster,,,32462.695454545454,29732.477272727272,,,,,,,,,63362.0
519,624,Ram,ProMaster,,,32462.695454545454,29732.477272727272,,,,,,,,,14578.0
520,343,Saab,03-Sep,Europe,Front,30860.0,29269.0,2.0,4.0,210.0,20.0,28.0,3175.0,105.0,183.0,55609.27386934673
521,344,Saab,03-Sep,Europe,Front,33360.0,31562.0,2.0,4.0,210.0,20.0,28.0,3175.0,105.0,183.0,55609.27386934673
522,345,Saab,03-Sep,Europe,Front,40670.0,38520.0,2.0,4.0,210.0,21.0,29.0,3480.0,105.0,182.0,55609.27386934673
523,346,Saab,03-Sep,Europe,Front,43175.0,40883.0,2.0,4.0,210.0,21.0,30.0,3700.0,105.0,182.0,55609.27386934673
524,347,Saab,05-Sep,Europe,Front,35105.0,33011.0,2.3,4.0,220.0,21.0,29.0,3470.0,106.0,190.0,55609.27386934673
525,348,Saab,05-Sep,Europe,Front,39465.0,37721.0,2.3,4.0,250.0,21.0,29.0,3470.0,106.0,190.0,55609.27386934673
526,349,Saab,05-Sep,Europe,Front,40845.0,38376.0,2.3,4.0,250.0,19.0,29.0,3620.0,106.0,190.0,55609.27386934673
527,350,Saturn,VUE,USA,All,20585.0,19238.0,2.2,4.0,143.0,21.0,26.0,3381.0,107.0,181.0,55609.27386934673
528,351,Saturn,Ion1,USA,Front,10995.0,10319.0,2.2,4.0,140.0,26.0,35.0,2692.0,103.0,185.0,55609.27386934673
529,352,Saturn,lon2,USA,Front,14300.0,13393.0,2.2,4.0,140.0,26.0,35.0,2692.0,103.0,185.0,55609.27386934673
530,353,Saturn,lon2,USA,Front,14850.0,13904.0,2.2,4.0,140.0,26.0,35.0,2751.0,103.0,185.0,55609.27386934673
531,354,Saturn,lon3,USA,Front,15825.0,14811.0,2.2,4.0,140.0,26.0,35.0,2692.0,103.0,185.0,55609.27386934673
532,355,Saturn,lon3,USA,Front,16350.0,15299.0,2.2,4.0,140.0,26.0,35.0,2751.0,103.0,185.0,55609.27386934673
533,356,Saturn,L300-2,USA,Front,21410.0,19801.0,3.0,6.0,182.0,20.0,28.0,3197.0,107.0,190.0,55609.27386934673
534,357,Saturn,L300,USA,Front,23560.0,21779.0,2.2,4.0,140.0,24.0,34.0,3109.0,107.0,190.0,55609.27386934673
535,358,Scion,xA,Asia,Front,12965.0,12340.0,1.5,4.0,108.0,32.0,38.0,2340.0,93.0,154.0,55609.27386934673
536,359,Scion,xB,Asia,Front,14165.0,13480.0,1.5,4.0,108.0,31.0,35.0,2425.0,98.0,155.0,55609.27386934673
537,360,Subaru,Impreza,Asia,All,19945.0,18399.0,2.5,4.0,165.0,22.0,28.0,2965.0,99.0,174.0,34791.0
538,361,Subaru,Impreza,Asia,All,19945.0,18399.0,2.5,4.0,165.0,22.0,28.0,2965.0,99.0,174.0,27141.0
539,362,Subaru,Impreza,Asia,All,25045.0,23022.0,2.0,4.0,227.0,20.0,27.0,3085.0,99.0,174.0,34791.0
540,363,Subaru,Impreza,Asia,All,25045.0,23022.0,2.0,4.0,227.0,20.0,27.0,3085.0,99.0,174.0,27141.0
541,364,Subaru,Impreza,Asia,All,31545.0,29130.0,2.5,4.0,300.0,18.0,24.0,3263.0,100.0,174.0,34791.0
542,365,Subaru,Impreza,Asia,All,31545.0,29130.0,2.5,4.0,300.0,18.0,24.0,3263.0,100.0,174.0,27141.0
543,366,Subaru,Legacy,Asia,All,20445.0,18713.0,2.5,4.0,165.0,21.0,28.0,3285.0,104.0,184.0,22766.0
544,367,Subaru,Legacy,Asia,All,25645.0,23336.0,2.5,4.0,165.0,21.0,28.0,3395.0,104.0,184.0,22766.0
545,368,Subaru,Outback,Asia,All,27145.0,24687.0,2.5,4.0,165.0,20.0,27.0,3495.0,104.0,184.0,154623.0
546,369,Subaru,Outback,Asia,All,29345.0,26660.0,3.0,6.0,212.0,19.0,26.0,3610.0,104.0,184.0,154623.0
547,370,Subaru,Outback,Asia,All,31545.0,28603.0,3.0,6.0,212.0,19.0,26.0,3630.0,104.0,184.0,154623.0
548,371,Subaru,Outback,Asia,All,23895.0,21773.0,2.5,4.0,165.0,21.0,28.0,3430.0,104.0,187.0,154623.0
549,372,Subaru,Baja,Asia,All,24520.0,22304.0,2.5,4.0,165.0,21.0,28.0,3485.0,104.0,193.0,55609.27386934673
550,373,Subaru,Forester,Asia,All,21445.0,19646.0,2.5,4.0,165.0,21.0,28.0,3090.0,99.0,175.0,154723.0
551,625,Subaru,Ascent,,,32462.695454545454,29732.477272727272,,,,,,,,,74650.0
552,626,Subaru,BRZ,,,32462.695454545454,29732.477272727272,,,,,,,,,2320.0
553,627,Subaru,CrossTrek,,,32462.695454545454,29732.477272727272,,,,,,,,,127466.0
554,374,Suzuki,XL-7,Asia,Front,23699.0,22307.0,2.7,6.0,185.0,18.0,22.0,3682.0,110.0,187.0,55609.27386934673
555,375,Suzuki,Vitara,Asia,All,17163.0,16949.0,2.5,6.0,165.0,19.0,22.0,3020.0,98.0,163.0,55609.27386934673
556,376,Suzuki,Aeno,Asia,Front,12884.0,12719.0,2.3,4.0,155.0,25.0,31.0,2676.0,98.0,171.0,55609.27386934673
557,377,Suzuki,Aerio,Asia,Front,14500.0,14317.0,2.3,4.0,155.0,25.0,31.0,2676.0,98.0,171.0,55609.27386934673
558,378,Suzuki,Aerio,Asia,All,16497.0,16291.0,2.3,4.0,155.0,24.0,29.0,2932.0,98.0,167.0,55609.27386934673
559,379,Suzuki,Forenza,Asia,Front,12269.0,12116.0,2.0,4.0,119.0,24.0,31.0,2701.0,102.0,177.0,55609.27386934673
560,380,Suzuki,Forenza,Asia,Front,15568.0,15378.0,2.0,4.0,119.0,22.0,30.0,2756.0,102.0,177.0,55609.27386934673
561,381,Suzuki,Verona,Asia,Front,17262.0,17053.0,2.5,6.0,155.0,20.0,27.0,3380.0,106.0,188.0,55609.27386934673
562,628,Tesla,Model,,,32462.695454545454,29732.477272727272,,,,,,,,,121610.0
563,629,Tesla,Model,,,32462.695454545454,29732.477272727272,,,,,,,,,11556.0
564,630,Tesla,Model,,,32462.695454545454,29732.477272727272,,,,,,,,,7305.0
565,631,Tesla,Model,,,32462.695454545454,29732.477272727272,,,,,,,,,161527.0
566,382,Toyota,Prius,Asia,Front,20510.0,18926.0,1.5,4.0,110.0,59.0,51.0,2890.0,106.0,175.0,59010.0
567,383,Toyota,Sequoia,Asia,All,35695.0,31827.0,4.7,8.0,240.0,14.0,17.0,5270.0,118.0,204.0,8070.0
568,384,Toyota,4Runner,Asia,Front,27710.0,24801.0,4.0,6.0,245.0,18.0,21.0,4035.0,110.0,189.0,144696.0
569,385,Toyota,Highlander,Asia,All,27930.0,24915.0,3.3,6.0,230.0,18.0,24.0,3935.0,107.0,185.0,264128.0
570,386,Toyota,Land,Asia,All,54765.0,47986.0,4.7,8.0,325.0,13.0,17.0,5390.0,112.0,193.0,3711.0
571,387,Toyota,RAV4,Asia,All,20290.0,18553.0,2.4,4.0,161.0,22.0,27.0,3119.0,98.0,167.0,407739.0
572,388,Toyota,Corolla,Asia,Front,14085.0,13065.0,1.8,4.0,130.0,32.0,40.0,2502.0,102.0,178.0,223215.0
573,389,Toyota,Corolla,Asia,Front,14085.0,13065.0,1.8,4.0,130.0,32.0,40.0,2502.0,102.0,178.0,7203.0
574,390,Toyota,Corolla,Asia,Front,15030.0,13650.0,1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,223215.0
575,391,Toyota,Corolla,Asia,Front,15030.0,13650.0,1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,7203.0
576,392,Toyota,Corolla,Asia,Front,15295.0,13889.0,1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,223215.0
577,393,Toyota,Corolla,Asia,Front,15295.0,13889.0,1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,7203.0
578,394,Toyota,Echo,Asia,Front,10760.0,10144.0,1.5,4.0,108.0,35.0,43.0,2035.0,93.0,163.0,55609.27386934673
579,395,Toyota,Echo,Asia,Front,11560.0,10896.0,1.5,4.0,108.0,33.0,39.0,2085.0,93.0,163.0,55609.27386934673
580,396,Toyota,Echo,Asia,Front,11290.0,10642.0,1.5,4.0,108.0,35.0,43.0,2055.0,93.0,163.0,55609.27386934673
581,397,Toyota,Camry,Asia,Front,19560.0,17558.0,2.4,4.0,157.0,24.0,33.0,3086.0,107.0,189.0,313795.0
582,398,Toyota,Camry,Asia,Front,22775.0,20325.0,3.0,6.0,210.0,21.0,29.0,3296.0,107.0,189.0,313795.0
583,399,Toyota,Camry,Asia,Front,19635.0,17722.0,2.4,4.0,157.0,24.0,33.0,3175.0,107.0,193.0,313795.0
584,400,Toyota,Camry,Asia,Front,21965.0,19819.0,3.3,6.0,225.0,20.0,29.0,3417.0,107.0,193.0,313795.0
585,401,Toyota,Camry,Asia,Front,25920.0,23125.0,3.0,6.0,210.0,21.0,29.0,3362.0,107.0,189.0,313795.0
586,402,Toyota,Camry,Asia,Front,26510.0,23908.0,3.3,6.0,225.0,20.0,29.0,3439.0,107.0,193.0,313795.0
587,403,Toyota,Avalon,Asia,Front,26560.0,23693.0,3.0,6.0,210.0,21.0,29.0,3417.0,107.0,192.0,18280.0
588,404,Toyota,Avalon,Asia,Front,30920.0,27271.0,3.0,6.0,210.0,21.0,29.0,3439.0,107.0,192.0,18280.0
589,405,Toyota,Sienna,Asia,Front,23495.0,21198.0,3.3,6.0,230.0,19.0,27.0,4120.0,119.0,200.0,14782.0
590,406,Toyota,Sienna,Asia,Front,28800.0,25690.0,3.3,6.0,230.0,19.0,27.0,4165.0,119.0,200.0,14782.0
591,407,Toyota,Celica,Asia,Front,22570.0,20363.0,1.8,4.0,180.0,24.0,33.0,2500.0,102.0,171.0,55609.27386934673
592,408,Toyota,MR2,Asia,Rear,25130.0,22787.0,1.8,4.0,138.0,26.0,32.0,2195.0,97.0,153.0,55609.27386934673
593,409,Toyota,Tacoma,Asia,Rear,12800.0,11879.0,2.4,4.0,142.0,22.0,27.0,2750.0,103.0,191.0,252490.0
594,410,Toyota,Tundra,Asia,Rear,16495.0,14978.0,3.4,6.0,190.0,16.0,18.0,3925.0,128.0,218.0,81959.0
595,411,Toyota,Tundra,Asia,All,25935.0,23520.0,3.4,6.0,190.0,14.0,17.0,4435.0,128.0,218.0,81959.0
596,412,Toyota,Matrix,Asia,Front,16695.0,15156.0,1.8,4.0,130.0,29.0,36.0,2679.0,102.0,171.0,55609.27386934673
597,632,Toyota,86,,,32462.695454545454,29732.477272727272,,,,,,,,,1044.0
598,633,Toyota,C-HR,,,32462.695454545454,29732.477272727272,,,,,,,,,35707.0
599,634,Toyota,FJ,,,32462.695454545454,29732.477272727272,,,,,,,,,1.0
600,635,Toyota,GR86,,,32462.695454545454,29732.477272727272,,,,,,,,,109.0
601,636,Toyota,Mirai,,,32462.695454545454,29732.477272727272,,,,,,,,,2629.0
602,637,Toyota,Supra,,,32462.695454545454,29732.477272727272,,,,,,,,,6830.0
603,638,Toyota,Venza,,,32462.695454545454,29732.477272727272,,,,,,,,,61718.0
604,639,Toyota,Yaris,,,32462.695454545454,29732.477272727272,,,,,,,,,205.0
605,413,Volkswagen,Touareg,Europe,All,35515.0,32243.0,3.2,6.0,220.0,15.0,20.0,5086.0,112.0,187.0,55609.27386934673
606,414,Volkswagen,Golf,Europe,Front,18715.0,17478.0,2.0,4.0,115.0,24.0,31.0,2897.0,99.0,165.0,6537.0
607,415,Volkswagen,GTI,Europe,Front,19825.0,18109.0,1.8,4.0,180.0,24.0,31.0,2934.0,99.0,168.0,55609.27386934673
608,416,Volkswagen,Jetta,Europe,Front,21055.0,19638.0,1.9,4.0,100.0,38.0,46.0,3003.0,99.0,172.0,55113.0
609,417,Volkswagen,Jetta,Europe,Front,23785.0,21686.0,2.8,6.0,200.0,21.0,30.0,3179.0,99.0,172.0,55113.0
610,418,Volkswagen,Jetta,Europe,Front,19005.0,17427.0,2.0,4.0,115.0,24.0,30.0,3034.0,99.0,174.0,55113.0
611,419,Volkswagen,New,Europe,Front,21055.0,19638.0,1.8,4.0,150.0,24.0,31.0,2820.0,99.0,161.0,55609.27386934673
612,420,Volkswagen,New,Europe,Front,23215.0,21689.0,2.0,4.0,115.0,24.0,30.0,3082.0,99.0,161.0,55609.27386934673
613,421,Volkswagen,Passat,Europe,Front,23955.0,21898.0,1.8,4.0,170.0,22.0,31.0,3241.0,106.0,185.0,24398.0
614,422,Volkswagen,Passat,Europe,Front,33180.0,30583.0,2.8,6.0,190.0,19.0,26.0,3721.0,106.0,185.0,24398.0
615,423,Volkswagen,Passat,Europe,Front,39235.0,36052.0,4.0,8.0,270.0,18.0,25.0,3953.0,106.0,185.0,24398.0
616,424,Volkswagen,Passat,Europe,Front,24955.0,22801.0,1.8,4.0,170.0,22.0,31.0,3338.0,106.0,184.0,24398.0
617,425,Volkswagen,Passat,Europe,Front,40235.0,36956.0,4.0,8.0,270.0,18.0,25.0,4067.0,106.0,184.0,24398.0
618,426,Volkswagen,Phaeton,Europe,Front,65000.0,59912.0,4.2,8.0,335.0,16.0,22.0,5194.0,118.0,204.0,55609.27386934673
619,427,Volkswagen,Phaeton,Europe,Front,75000.0,69130.0,6.0,12.0,420.0,12.0,19.0,5399.0,118.0,204.0,55609.27386934673
620,640,Volkswagen,Arteon,,,32462.695454545454,29732.477272727272,,,,,,,,,5537.0
621,641,Volkswagen,Atlas,,,32462.695454545454,29732.477272727272,,,,,,,,,72383.0
622,642,Volkswagen,Atlas,,,32462.695454545454,29732.477272727272,,,,,,,,,44304.0
623,643,Volkswagen,ID.4,,,32462.695454545454,29732.477272727272,,,,,,,,,16745.0
624,644,Volkswagen,Taos,,,32462.695454545454,29732.477272727272,,,,,,,,,31703.0
625,645,Volkswagen,Tiguan,,,32462.695454545454,29732.477272727272,,,,,,,,,109742.0
626,428,Volvo,XC90,Europe,All,41250.0,38851.0,2.9,6.0,268.0,15.0,20.0,4638.0,113.0,189.0,38657.0
627,429,Volvo,S40,Europe,Front,25135.0,23701.0,1.9,4.0,170.0,22.0,29.0,2767.0,101.0,178.0,55609.27386934673
628,430,Volvo,S60,Europe,All,31745.0,29916.0,2.5,5.0,208.0,20.0,27.0,3903.0,107.0,180.0,55609.27386934673
629,431,Volvo,S60,Europe,Front,34845.0,32902.0,2.3,5.0,247.0,20.0,28.0,3766.0,107.0,180.0,55609.27386934673
630,432,Volvo,S60,Europe,All,37560.0,35382.0,2.5,5.0,300.0,18.0,25.0,3571.0,107.0,181.0,55609.27386934673
631,433,Volvo,S80,Europe,Front,37730.0,35542.0,2.9,6.0,208.0,20.0,28.0,3576.0,110.0,190.0,55609.27386934673
632,434,Volvo,S80,Europe,All,37885.0,35688.0,2.5,5.0,194.0,20.0,27.0,3691.0,110.0,190.0,55609.27386934673
633,435,Volvo,S80,Europe,Front,45210.0,42573.0,2.9,6.0,268.0,19.0,26.0,3653.0,110.0,190.0,55609.27386934673
634,436,Volvo,C70,Europe,Front,40565.0,38203.0,2.4,5.0,197.0,21.0,28.0,3450.0,105.0,186.0,55609.27386934673
635,437,Volvo,C70,Europe,Front,42565.0,40083.0,2.3,5.0,242.0,20.0,26.0,3450.0,105.0,186.0,55609.27386934673
636,438,Volvo,V40,Europe,Front,26135.0,24641.0,1.9,4.0,170.0,22.0,29.0,2822.0,101.0,180.0,55609.27386934673
637,439,Volvo,XC70,Europe,All,35145.0,33112.0,2.5,5.0,208.0,20.0,27.0,3823.0,109.0,186.0,55609.27386934673
638,646,Volvo,60-Series,,,32462.695454545454,29732.477272727272,,,,,,,,,14846.0
639,647,Volvo,90-Series,,,32462.695454545454,29732.477272727272,,,,,,,,,1495.0
640,648,Volvo,C40,,,32462.695454545454,29732.477272727272,,,,,,,,,42.0
641,649,Volvo,XC40,,,32462.695454545454,29732.477272727272,,,,,,,,,26802.0
642,650,Volvo,XC60,,,32462.695454545454,29732.477272727272,,,,,,,,,41582.0
