,Make,Model,Origin,DriveTrain,MSRP,Invoice,EngineSize,Cylinders,Horsepower,MPG_City,MPG_Highway,Weight,Wheelbase,Length,Sum
401,Toyota,Camry,Asia,Front,"$25,920.00","$23,125.00",3.0,6.0,210.0,21.0,29.0,3362.0,107.0,189.0,313795.0
402,Toyota,Camry,Asia,Front,"$26,510.00","$23,908.00",3.3,6.0,225.0,20.0,29.0,3439.0,107.0,193.0,313795.0
403,Toyota,Avalon,Asia,Front,"$26,560.00","$23,693.00",3.0,6.0,210.0,21.0,29.0,3417.0,107.0,192.0,18280.0
404,Toyota,Avalon,Asia,Front,"$30,920.00","$27,271.00",3.0,6.0,210.0,21.0,29.0,3439.0,107.0,192.0,18280.0
405,Toyota,Sienna,Asia,Front,"$23,495.00","$21,198.00",3.3,6.0,230.0,19.0,27.0,4120.0,119.0,200.0,14782.0
406,Toyota,Sienna,Asia,Front,"$28,800.00","$25,690.00",3.3,6.0,230.0,19.0,27.0,4165.0,119.0,200.0,14782.0
407,Toyota,Celica,Asia,Front,"$22,570.00","$20,363.00",1.8,4.0,180.0,24.0,33.0,2500.0,102.0,171.0,
408,Toyota,MR2,Asia,Rear,"$25,130.00","$22,787.00",1.8,4.0,138.0,26.0,32.0,2195.0,97.0,153.0,
409,Toyota,Tacoma,Asia,Rear,"$12,800.00","$11,879.00",2.4,4.0,142.0,22.0,27.0,2750.0,103.0,191.0,252490.0
410,Toyota,Tundra,Asia,Rear,"$16,495.00","$14,978.00",3.4,6.0,190.0,16.0,18.0,3925.0,128.0,218.0,81959.0
411,Toyota,Tundra,Asia,All,"$25,935.00","$23,520.00",3.4,6.0,190.0,14.0,17.0,4435.0,128.0,218.0,81959.0
412,Toyota,Matrix,Asia,Front,"$16,695.00","$15,156.00",1.8,4.0,130.0,29.0,36.0,2679.0,102.0,171.0,
413,Volkswagen,Touareg,Europe,All,"$35,515.00","$32,243.00",3.2,6.0,220.0,15.0,20.0,5086.0,112.0,187.0,
414,Volkswagen,Golf,Europe,Front,"$18,715.00","$17,478.00",2.0,4.0,115.0,24.0,31.0,2897.0,99.0,165.0,6537.0
415,Volkswagen,GTI,Europe,Front,"$19,825.00","$18,109.00",1.8,4.0,180.0,24.0,31.0,2934.0,99.0,168.0,
416,Volkswagen,Jetta,Europe,Front,"$21,055.00","$19,638.00",1.9,4.0,100.0,38.0,46.0,3003.0,99.0,172.0,55113.0
417,Volkswagen,Jetta,Europe,Front,"$23,785.00","$21,686.00",2.8,6.0,200.0,21.0,30.0,3179.0,99.0,172.0,55113.0
418,Volkswagen,Jetta,Europe,Front,"$19,005.00","$17,427.00",2.0,4.0,115.0,24.0,30.0,3034.0,99.0,174.0,55113.0
419,Volkswagen,New,Europe,Front,"$21,055.00","$19,638.00",1.8,4.0,150.0,24.0,31.0,2820.0,99.0,161.0,
420,Volkswagen,New,Europe,Front,"$23,215.00","$21,689.00",2.0,4.0,115.0,24.0,30.0,3082.0,99.0,161.0,
421,Volkswagen,Passat,Europe,Front,"$23,955.00","$21,898.00",1.8,4.0,170.0,22.0,31.0,3241.0,106.0,185.0,24398.0
422,Volkswagen,Passat,Europe,Front,"$33,180.00","$30,583.00",2.8,6.0,190.0,19.0,26.0,3721.0,106.0,185.0,24398.0
423,Volkswagen,Passat,Europe,Front,"$39,235.00","$36,052.00",4.0,8.0,270.0,18.0,25.0,3953.0,106.0,185.0,24398.0
424,Volkswagen,Passat,Europe,Front,"$24,955.00","$22,801.00",1.8,4.0,170.0,22.0,31.0,3338.0,106.0,184.0,24398.0
425,Volkswagen,Passat,Europe,Front,"$40,235.00","$36,956.00",4.0,8.0,270.0,18.0,25.0,4067.0,106.0,184.0,24398.0
426,Volkswagen,Phaeton,Europe,Front,"$65,000.00","$59,912.00",4.2,8.0,335.0,16.0,22.0,5194.0,118.0,204.0,
427,Volkswagen,Phaeton,Europe,Front,"$75,000.00","$69,130.00",6.0,12.0,420.0,12.0,19.0,5399.0,118.0,204.0,
428,Volvo,XC90,Europe,All,"$41,250.00","$38,851.00",2.9,6.0,268.0,15.0,20.0,4638.0,113.0,189.0,38657.0
429,Volvo,S40,Europe,Front,"$25,135.00","$23,701.00",1.9,4.0,170.0,22.0,29.0,2767.0,101.0,178.0,
430,Volvo,S60,Europe,All,"$31,745.00","$29,916.00",2.5,5.0,208.0,20.0,27.0,3903.0,107.0,180.0,
431,Volvo,S60,Europe,Front,"$34,845.00","$32,902.00",2.3,5.0,247.0,20.0,28.0,3766.0,107.0,180.0,
432,Volvo,S60,Europe,All,"$37,560.00","$35,382.00",2.5,5.0,300.0,18.0,25.0,3571.0,107.0,181.0,
433,Volvo,S80,Europe,Front,"$37,730.00","$35,542.00",2.9,6.0,208.0,20.0,28.0,3576.0,110.0,190.0,
434,Volvo,S80,Europe,All,"$37,885.00","$35,688.00",2.5,5.0,194.0,20.0,27.0,3691.0,110.0,190.0,
435,Volvo,S80,Europe,Front,"$45,210.00","$42,573.00",2.9,6.0,268.0,19.0,26.0,3653.0,110.0,190.0,
436,Volvo,C70,Europe,Front,"$40,565.00","$38,203.00",2.4,5.0,197.0,21.0,28.0,3450.0,105.0,186.0,
437,Volvo,C70,Europe,Front,"$42,565.00","$40,083.00",2.3,5.0,242.0,20.0,26.0,3450.0,105.0,186.0,
438,Volvo,V40,Europe,Front,"$26,135.00","$24,641.00",1.9,4.0,170.0,22.0,29.0,2822.0,101.0,180.0,
439,Volvo,XC70,Europe,All,"$35,145.00","$33,112.00",2.5,5.0,208.0,20.0,27.0,3823.0,109.0,186.0,
440,Acura,ILX,,,,,,,,,,,,,13900.0
441,Acura,RDX,,,,,,,,,,,,,57013.0
442,Acura,RLX,,,,,,,,,,,,,214.0
443,Acura,TLX,,,,,,,,,,,,,26100.0
444,Alfa,Romeo,,,,,,,,,,,,,78.0
445,Alfa,Romeo,,,,,,,,,,,,,7635.0
446,Alfa,Romeo,,,,,,,,,,,,,10539.0
447,Audi,A3,,,,,,,,,,,,,2387.0
448,Audi,A5,,,,,,,,,,,,,17128.0
449,Audi,A7,,,,,,,,,,,,,3080.0
450,Audi,e-Tron,,,,,,,,,,,,,1227.0
451,Audi,e-Tron,,,,,,,,,,,,,505.0
452,Audi,eTron,,,,,,,,,,,,,8278.0
453,Audi,Q3,,,,,,,,,,,,,34464.0
454,Audi,Q4,,,,,,,,,,,,,45.0
455,Audi,Q4,,,,,,,,,,,,,18.0
456,Audi,Q5,,,,,,,,,,,,,60299.0
457,Audi,Q7,,,,,,,,,,,,,25363.0
458,Audi,Q8,,,,,,,,,,,,,12539.0
459,Audi,R8,,,,,,,,,,,,,648.0
460,BMW,2-Series,,,,,,,,,,,,,15684.0
461,BMW,3-Series,,,,,,,,,,,,,49458.0
462,BMW,4-Series,,,,,,,,,,,,,22938.0
463,BMW,5-Series,,,,,,,,,,,,,24523.0
464,BMW,6-Series,,,,,,,,,,,,,56.0
465,BMW,7-Series,,,,,,,,,,,,,7705.0
466,BMW,8-Series,,,,,,,,,,,,,7763.0
467,BMW,i3,,,,,,,,,,,,,1476.0
468,BMW,i8,,,,,,,,,,,,,21.0
469,BMW,X1,,,,,,,,,,,,,18255.0
470,BMW,X2,,,,,,,,,,,,,6563.0
471,BMW,X4,,,,,,,,,,,,,10622.0
472,BMW,X6,,,,,,,,,,,,,9590.0
473,BMW,X7,,,,,,,,,,,,,23046.0
474,Buick,Enclave,,,,,,,,,,,,,42340.0
475,Buick,Encore,,,,,,,,,,,,,20438.0
476,Buick,Encore,,,,,,,,,,,,,72401.0
477,Buick,Envision,,,,,,,,,,,,,47173.0
478,Buick,LaCrosse,,,,,,,,,,,,,9.0
479,Cadillac,CT4,,,,,,,,,,,,,7254.0
480,Cadillac,CT5,,,,,,,,,,,,,9448.0
481,Cadillac,CT6,,,,,,,,,,,,,103.0
482,Cadillac,XT4,,,,,,,,,,,,,11576.0
483,Cadillac,XT5,,,,,,,,,,,,,28378.0
484,Cadillac,XT6,,,,,,,,,,,,,20663.0
485,Chevrolet,Blazer,,,,,,,,,,,,,70323.0
486,Chevrolet,Bolt,,,,,,,,,,,,,24827.0
487,Chevrolet,Camaro,,,,,,,,,,,,,21893.0
488,Chevrolet,Equinox,,,,,,,,,,,,,165325.0
489,Chevrolet,Express,,,,,,,,,,,,,44357.0
490,Chevrolet,Sonic,,,,,,,,,,,,,1581.0
491,Chevrolet,Spark,,,,,,,,,,,,,24460.0
492,Chevrolet,Traverse,,,,,,,,,,,,,116251.0
493,Chevrolet,Trax,,,,,,,,,,,,,42590.0
494,Chrysler,200,,,,,,,,,,,,,15.0
495,Chrysler,300,,,,,,,,,,,,,16662.0
496,Dodge,Challenger,,,,,,,,,,,,,54315.0
497,Dodge,Charger,,,,,,,,,,,,,78388.0
498,Dodge,Dart,,,,,,,,,,,,,10.0
499,Dodge,Journey,,,,,,,,,,,,,14034.0
500,Fiat,124,,,,,,,,,,,,,955.0
501,Fiat,500,,,,,,,,,,,,,51.0
502,Fiat,500L,,,,,,,,,,,,,188.0
503,Fiat,500X,,,,,,,,,,,,,1180.0
504,Ford,Bronco,,,,,,,,,,,,,35023.0
505,Ford,Bronco,,,,,,,,,,,,,108169.0
506,Ford,E-Series,,,,,,,,,,,,,37122.0
507,Ford,EcoSport,,,,,,,,,,,,,40659.0
508,Ford,Edge,,,,,,,,,,,,,85225.0
509,Ford,F-Series,,,,,,,,,,,,,726003.0
510,Ford,Fusion,,,,,,,,,,,,,11781.0
511,Ford,GT,,,,,,,,,,,,,143.0
512,Ford,Maverick,,,,,,,,,,,,,13258.0
513,Ford,Transit,,,,,,,,,,,,,99745.0
514,Ford,Transit,,,,,,,,,,,,,26112.0
515,Genesis,G70,,,,,,,,,,,,,10718.0
516,Genesis,G80,,,,,,,,,,,,,6031.0
517,Genesis,G90,,,,,,,,,,,,,1821.0
518,Genesis,GV70,,,,,,,,,,,,,10735.0
519,Genesis,GV80,,,,,,,,,,,,,20325.0
520,GMC,Acadia,,,,,,,,,,,,,59913.0
521,GMC,Savana,,,,,,,,,,,,,36008.0
522,GMC,Terrain,,,,,,,,,,,,,47488.0
523,Honda,Clarity,,,,,,,,,,,,,2597.0
524,Honda,Fit,,,,,,,,,,,,,8695.0
525,Honda,HR-V,,,,,,,,,,,,,137090.0
526,Honda,Passport,,,,,,,,,,,,,53133.0
527,Honda,Ridgeline,,,,,,,,,,,,,41355.0
528,Hyundai,Ioniq,,,,,,,,,,,,,19175.0
529,Hyundai,Ioniq,,,,,,,,,,,,,153.0
530,Hyundai,Kona,,,,,,,,,,,,,89607.0
531,Hyundai,Nexo,,,,,,,,,,,,,421.0
532,Hyundai,Palisade,,,,,,,,,,,,,86282.0
533,Hyundai,Tuscon,,,,,,,,,,,,,140721.0
534,Hyundai,Veloster,,,,,,,,,,,,,1942.0
535,Hyundai,Venue,,,,,,,,,,,,,20669.0
536,Infiniti,Q50,,,,,,,,,,,,,13894.0
537,Infiniti,Q60,,,,,,,,,,,,,2729.0
538,Infiniti,QX50,,,,,,,,,,,,,19196.0
539,Infiniti,QX55,,,,,,,,,,,,,4333.0
540,Infiniti,QX60,,,,,,,,,,,,,5830.0
541,Infiniti,QX80,,,,,,,,,,,,,12573.0
542,Jaguar,E-Pace,,,,,,,,,,,,,2904.0
543,Jaguar,F-Pace,,,,,,,,,,,,,9237.0
544,Jaguar,F-Type,,,,,,,,,,,,,2112.0
545,Jaguar,I-Pace,,,,,,,,,,,,,1415.0
546,Jaguar,XE,,,,,,,,,,,,,270.0
547,Jaguar,XF,,,,,,,,,,,,,1183.0
548,Jaguar,XJ,,,,,,,,,,,,,28.0
549,Jeep,Cherokee,,,,,,,,,,,,,89126.0
550,Jeep,Compass,,,,,,,,,,,,,75642.0
551,Jeep,Gladiator,,,,,,,,,,,,,89712.0
552,Jeep,Patriot,,,,,,,,,,,,,15.0
553,Jeep,Renegade,,,,,,,,,,,,,47138.0
554,Jeep,Wagoneer,,,,,,,,,,,,,5349.0
555,Kia,Cadenza,,,,,,,,,,,,,249.0
556,Kia,Carnival,,,,,,,,,,,,,10530.0
557,Kia,Forte,,,,,,,,,,,,,113051.0
558,Kia,K5,,,,,,,,,,,,,77195.0
559,Kia,K900,,,,,,,,,,,,,85.0
560,Kia,Niro,,,,,,,,,,,,,26192.0
561,Kia,Seltos,,,,,,,,,,,,,51368.0
562,Kia,Soul,,,,,,,,,,,,,75126.0
563,Kia,Sportage,,,,,,,,,,,,,88688.0
564,Kia,Stinger,,,,,,,,,,,,,13517.0
565,Kia,Telluride,,,,,,,,,,,,,93705.0
566,Land,Rover,,,,,,,,,,,,,19080.0
567,Land,Rover,,,,,,,,,,,,,4398.0
568,Land,Rover,,,,,,,,,,,,,7222.0
569,Land,Rover,,,,,,,,,,,,,17285.0
570,Land,Rover,,,,,,,,,,,,,7181.0
571,Land,Rover,,,,,,,,,,,,,21341.0
572,Land,Rover,,,,,,,,,,,,,13271.0
573,Lexus,LC,,,,,,,,,,,,,2782.0
574,Lexus,NX,,,,,,,,,,,,,58514.0
575,Lexus,RC,,,,,,,,,,,,,2987.0
576,Lexus,UX,,,,,,,,,,,,,17581.0
577,Lincoln,Continental,,,,,,,,,,,,,1460.0
578,Lincoln,Corsair,,,,,,,,,,,,,22790.0
579,Lincoln,MKX/Nautilus,,,,,,,,,,,,,25443.0
580,Lincoln,MKZ,,,,,,,,,,,,,1681.0
581,Mazda,3,,,,,,,,,,,,,41845.0
582,Mazda,5,,,,,,,,,,,,,60.0
583,Mazda,6,,,,,,,,,,,,,18504.0
584,Mazda,CX-3,,,,,,,,,,,,,6374.0
585,Mazda,CX-30,,,,,,,,,,,,,55180.0
586,Mazda,CX-5,,,,,,,,,,,,,163940.0
587,Mazda,CX-9,,,,,,,,,,,,,31803.0
588,Mazda,MX-30,,,,,,,,,,,,,61.0
589,Mercedes-Benz,A-Class,,,,,,,,,,,,,8108.0
590,Mercedes-Benz,AMG,,,,,,,,,,,,,3109.0
591,Mercedes-Benz,C-Class,,,,,,,,,,,,,30816.0
592,Mercedes-Benz,CLA-Class,,,,,,,,,,,,,6823.0
593,Mercedes-Benz,E,,,,,,,,,,,,,20946.0
594,Mercedes-Benz,EQS-Sedan,,,,,,,,,,,,,443.0
595,Mercedes-Benz,G-Class,,,,,,,,,,,,,8521.0
596,Mercedes-Benz,GL/GLS-Class,,,,,,,,,,,,,24465.0
597,Mercedes-Benz,GLA-Class,,,,,,,,,,,,,14323.0
598,Mercedes-Benz,GLB,,,,,,,,,,,,,26676.0
599,Mercedes-Benz,GLC/GLK-Class,,,,,,,,,,,,,51805.0
600,Mercedes-Benz,GLE-Class,,,,,,,,,,,,,65073.0
601,Mercedes-Benz,Metris,,,,,,,,,,,,,13054.0
602,Mercedes-Benz,S-Class,,,,,,,,,,,,,14284.0
603,Mercedes-Benz,SL-Class,,,,,,,,,,,,,460.0
604,Mercedes-Benz,SLC-Class,,,,,,,,,,,,,225.0
605,Mercedes-Benz,Sprinter,,,,,,,,,,,,,40534.0
606,Mini,Cooper,,,,,,,,,,,,,22970.0
607,Mini,Countryman,,,,,,,,,,,,,12198.0
608,Mitsubishi,Mirage,,,,,,,,,,,,,22743.0
609,Nissan,370Z,,,,,,,,,,,,,37.0
610,Nissan,Armada,,,,,,,,,,,,,22815.0
611,Nissan,GT-R,,,,,,,,,,,,,228.0
612,Nissan,Kicks,,,,,,,,,,,,,82960.0
613,Nissan,Leaf,,,,,,,,,,,,,14237.0
614,Nissan,NV,,,,,,,,,,,,,11374.0
615,Nissan,NV200,,,,,,,,,,,,,17359.0
616,Nissan,Rogue,,,,,,,,,,,,,285601.0
617,Nissan,Versa,,,,,,,,,,,,,60913.0
618,Porsche,718,,,,,,,,,,,,,4656.0
619,Porsche,Macan,,,,,,,,,,,,,22002.0
620,Porsche,Panamera,,,,,,,,,,,,,3555.0
621,Porsche,Taycan,,,,,,,,,,,,,8747.0
622,Ram,Pickup,,,,,,,,,,,,,569389.0
623,Ram,ProMaster,,,,,,,,,,,,,63362.0
624,Ram,ProMaster,,,,,,,,,,,,,14578.0
625,Subaru,Ascent,,,,,,,,,,,,,74650.0
626,Subaru,BRZ,,,,,,,,,,,,,2320.0
627,Subaru,CrossTrek,,,,,,,,,,,,,127466.0
628,Tesla,Model,,,,,,,,,,,,,121610.0
629,Tesla,Model,,,,,,,,,,,,,11556.0
630,Tesla,Model,,,,,,,,,,,,,7305.0
631,Tesla,Model,,,,,,,,,,,,,161527.0
632,Toyota,86,,,,,,,,,,,,,1044.0
633,Toyota,C-HR,,,,,,,,,,,,,35707.0
634,Toyota,FJ,,,,,,,,,,,,,1.0
635,Toyota,GR86,,,,,,,,,,,,,109.0
636,Toyota,Mirai,,,,,,,,,,,,,2629.0
637,Toyota,Supra,,,,,,,,,,,,,6830.0
638,Toyota,Venza,,,,,,,,,,,,,61718.0
639,Toyota,Yaris,,,,,,,,,,,,,205.0
640,Volkswagen,Arteon,,,,,,,,,,,,,5537.0
641,Volkswagen,Atlas,,,,,,,,,,,,,72383.0
642,Volkswagen,Atlas,,,,,,,,,,,,,44304.0
643,Volkswagen,ID.4,,,,,,,,,,,,,16745.0
644,Volkswagen,Taos,,,,,,,,,,,,,31703.0
645,Volkswagen,Tiguan,,,,,,,,,,,,,109742.0
646,Volvo,60-Series,,,,,,,,,,,,,14846.0
647,Volvo,90-Series,,,,,,,,,,,,,1495.0
648,Volvo,C40,,,,,,,,,,,,,42.0
649,Volvo,XC40,,,,,,,,,,,,,26802.0
650,Volvo,XC60,,,,,,,,,,,,,41582.0
