,Make,Model,Origin,DriveTrain,MSRP,Invoice,EngineSize,Cylinders,Horsepower,MPG_City,MPG_Highway,Weight,Wheelbase,Length,Sum
419,Volkswagen,New,Europe,Front,"$21,055.00","$19,638.00",1.8,4,150,24,31,2820,99,161,
420,Volkswagen,New,Europe,Front,"$23,215.00","$21,689.00",2,4,115,24,30,3082,99,161,
421,Volkswagen,Passat,Europe,Front,"$23,955.00","$21,898.00",1.8,4,170,22,31,3241,106,185,24398
422,Volkswagen,Passat,Europe,Front,"$33,180.00","$30,583.00",2.8,6,190,19,26,3721,106,185,24398
423,Volkswagen,Passat,Europe,Front,"$39,235.00","$36,052.00",4,8,270,18,25,3953,106,185,24398
424,Volkswagen,Passat,Europe,Front,"$24,955.00","$22,801.00",1.8,4,170,22,31,3338,106,184,24398
425,Volkswagen,Passat,Europe,Front,"$40,235.00","$36,956.00",4,8,270,18,25,4067,106,184,24398
426,Volkswagen,Phaeton,Europe,Front,"$65,000.00","$59,912.00",4.2,8,335,16,22,5194,118,204,
427,Volkswagen,Phaeton,Europe,Front,"$75,000.00","$69,130.00",6,12,420,12,19,5399,118,204,
640,Volkswagen,Arteon,,,,,,,,,,,,,5537
641,Volkswagen,Atlas,,,,,,,,,,,,,72383
642,Volkswagen,Atlas,,,,,,,,,,,,,44304
643,Volkswagen,ID.4,,,,,,,,,,,,,16745
644,Volkswagen,Taos,,,,,,,,,,,,,31703
645,Volkswagen,Tiguan,,,,,,,,,,,,,109742
428,Volvo,XC90,Europe,All,"$41,250.00","$38,851.00",2.9,6,268,15,20,4638,113,189,38657
429,Volvo,S40,Europe,Front,"$25,135.00","$23,701.00",1.9,4,170,22,29,2767,101,178,
430,Volvo,S60,Europe,All,"$31,745.00","$29,916.00",2.5,5,208,20,27,3903,107,180,
431,Volvo,S60,Europe,Front,"$34,845.00","$32,902.00",2.3,5,247,20,28,3766,107,180,
432,Volvo,S60,Europe,All,"$37,560.00","$35,382.00",2.5,5,300,18,25,3571,107,181,
433,Volvo,S80,Europe,Front,"$37,730.00","$35,542.00",2.9,6,208,20,28,3576,110,190,
434,Volvo,S80,Europe,All,"$37,885.00","$35,688.00",2.5,5,194,20,27,3691,110,190,
435,Volvo,S80,Europe,Front,"$45,210.00","$42,573.00",2.9,6,268,19,26,3653,110,190,
436,Volvo,C70,Europe,Front,"$40,565.00","$38,203.00",2.4,5,197,21,28,3450,105,186,
437,Volvo,C70,Europe,Front,"$42,565.00","$40,083.00",2.3,5,242,20,26,3450,105,186,
438,Volvo,V40,Europe,Front,"$26,135.00","$24,641.00",1.9,4,170,22,29,2822,101,180,
439,Volvo,XC70,Europe,All,"$35,145.00","$33,112.00",2.5,5,208,20,27,3823,109,186,
646,Volvo,60-Series,,,,,,,,,,,,,14846
647,Volvo,90-Series,,,,,,,,,,,,,1495
648,Volvo,C40,,,,,,,,,,,,,42
649,Volvo,XC40,,,,,,,,,,,,,26802
650,Volvo,XC60,,,,,,,,,,,,,41582
